5190	1820
5190	983814
5191	1822
5192	1823
5193	1824
5194	1825
5195	1827
5196	1829
5197	1833
5198	1835
5199	1838
5200	1840
5201	1848
5202	1850
5203	257113
5204	1479
5205	1852
5206	1853
5207	1854
5208	1857
5208	430009
5210	1860
5211	1861
5212	1862
5212	456237
5213	1863
5214	1864
5215	1874
5216	1875
5216	1894557
5217	1876
5218	1877
5220	1879
5221	1880
5222	1881
5223	1882
5224	1883
5225	1885
5225	3567588
5226	1888
5227	1889
5228	1890
5229	1891
5230	436863
5231	1900
5231	614051
5231	614438
5232	1938
5233	1940
5234	1944
5235	1947
5236	1948
5237	1949
5238	1950
5239	1952
5240	1962
5241	2003
5242	2007
5243	2009
5244	1625846
5245	2018
5246	2022
5246	776012
5247	2023
5248	2024
5249	2025
5249	2768601
5250	2026
5251	2027
5252	2029
5253	2031
5254	2032
5255	2035
5256	2036
5257	2037
5258	2038
5259	2039
5260	2040
5261	2042
5262	2045
5262	1010152
5263	2047
5264	2048
5264	1053373
5264	1053374
5265	2049
5266	2050
5267	2054
5268	2055
5269	2058
5270	2063
5270	1396499
5271	2066
5272	2067
5272	2763573
5273	2068
5274	2073
5275	386739
5276	2075
5278	2077
5278	1050524
5279	2079
5280	2083
5281	2095
5282	2096
5283	2098
5284	2097
5285	2099
5286	2100
5287	2101
5288	2102
5289	2103
5290	2104
5291	2105
5292	2106
5293	2107
5294	2108
5294	1412473
5295	2110
5296	2111
5297	2112
5298	401813
5298	416370
5299	2114
5300	2115
5301	2116
5302	2117
5302	1396365
5303	2118
5304	2119
5305	2121
5306	2122
5307	2124
5307	1396371
5308	2126
5309	2127
5309	416368
5310	2128
5311	2129
5312	2131
5313	2130
5314	2134
5314	30713
5316	2139
5317	2150
5319	2168
5320	371443
5320	416367
5321	2260
5322	2299
5323	413605
5324	2319
5325	288982
5325	436243
5326	2405
5327	2407
5328	2408
5329	2409
5330	2412
5331	2413
5332	2418
5332	436193
5333	399051
5333	2220910
5334	2420
5335	2425
5336	2426
5337	2428
5338	2429
5339	2430
5340	2437
5341	2438
5341	516611
5342	2440
5343	2441
5344	2442
5345	2444
5346	2445
5347	2446
5348	2448
5349	488204
5349	1107965
5993	5994
5993	1191061
5996	5997
5996	1191064
6001	5999
6004	6002
6004	1191068
6006	6005
6010	6008
6013	6011
6013	251134
6015	119888
6015	2078134
6015	2078136
6018	6016
6021	6019
6039	6041
6056	6054
48301	1809
48301	1884155
48302	370708
48302	1125674
74008	329712
74009	329711
74010	329710
74011	329709
74012	329708
74013	329707
74014	329706
74015	329705
74016	329704
74017	329703
74018	329702
74019	329701
74020	329700
74021	329699
74022	329698
74023	329697
74024	329696
74025	329695
74025	1506383
74026	329694
74027	329693
74028	329692
74029	329691
74030	329690
74031	329689
74032	329688
74033	329687
74034	329686
74035	329685
74036	329684
74037	329683
74038	329682
74039	329681
74040	329680
74041	329679
74042	329678
74044	329676
74045	329675
74046	329674
74047	329673
74048	329672
74049	329671
74050	329670
74051	329669
74052	329668
74053	329667
74054	329666
74055	329665
74057	329663
74058	329662
74059	329661
74060	329660
74061	329659
74062	329658
74063	329657
74064	329656
74065	329655
74066	329654
74067	329653
74068	329652
74069	329651
74070	329650
74071	329649
74071	627942
74072	329648
74073	329646
74074	63832
74075	329645
74076	329644
74077	329643
74078	329642
74079	329641
74080	329640
74081	329639
74082	329638
74083	329637
74084	329636
74085	329635
74086	329634
74087	329633
74088	329632
74089	329631
74090	329630
74091	329629
74094	329626
74095	329625
74096	329624
74097	329623
74098	329622
74099	329621
74100	329620
74101	329619
74102	329618
74103	329617
74104	329616
74105	329615
74106	329614
74107	329613
74108	329612
74109	329611
74110	329610
74111	329609
74112	329608
74113	329607
74114	329606
74115	329605
74116	329604
74117	329603
74118	329602
74119	329601
74120	329600
74121	329599
74122	329598
74123	329597
74124	329596
74125	329595
74126	329594
74127	329593
74128	329592
74129	329591
74130	329590
74131	329589
74132	329588
74133	329587
74134	329586
74135	329585
74136	329584
74138	329582
74139	329581
74140	329580
74141	329579
74142	329578
74143	329577
74144	329576
74145	329575
74146	329574
74147	329572
74148	329573
74149	329571
74150	329570
74151	329569
74152	329568
74153	329567
74154	329566
74155	329565
74156	329564
74157	329563
74158	329562
74159	329561
74160	329560
74161	329559
74162	329558
74163	329557
74164	329556
74165	329555
74165	619564
74166	329554
74167	329553
74168	329552
74169	329551
74170	329550
74171	329549
74172	329548
74172	627944
74173	329547
74174	329546
74175	329545
74177	329543
74178	329542
74179	329541
74180	329540
74181	329539
74182	329538
74183	329537
74184	329536
74185	329535
74186	329534
74187	329533
74188	329532
74189	329531
74190	329530
74191	329529
74192	329528
74193	329527
74194	329526
74195	329525
74196	329524
74197	329523
74198	329522
74199	329521
74200	329520
74202	329518
74203	329517
74204	329516
74205	329515
74206	329514
74207	329513
74208	329512
74209	329511
74210	329510
74211	329509
74212	329508
74213	329507
74214	329506
74215	329505
74216	329504
74217	329503
74218	329502
74219	329501
74220	329500
74220	2930537
74221	329499
74222	329498
74223	329497
74224	329496
74225	329495
74226	329494
74227	329493
74228	329492
74229	329491
74230	329490
74231	329489
74232	329488
74233	329487
74234	329486
74235	329485
74236	329484
74237	329483
74238	329482
74239	329481
74240	329480
74241	329479
74242	329478
74243	329477
74244	329476
74245	329475
74246	329474
74246	520679
74247	329473
74248	329472
74249	329471
74250	329470
74252	329468
74253	329467
74254	329466
74255	329465
74256	329464
74257	329463
74258	329462
74259	329461
74259	2628984
74260	329460
74261	329459
74262	329458
74263	329457
74264	329456
74265	329455
74266	329454
74267	329453
74268	329452
74269	329451
74270	329450
74271	329449
74272	329448
74273	329447
74274	329446
74275	329445
74276	329444
74277	329443
74278	329442
74279	329441
74280	329440
74281	329439
74282	329438
74283	329437
74284	329436
74285	329435
74286	329434
74287	329433
74288	329432
74289	329431
74290	329430
74291	329429
74292	329428
74293	329427
74294	329426
74295	329425
74296	329424
74297	329423
74298	329422
74299	329421
74300	329420
74301	329419
74302	329418
74303	329417
74304	329416
74305	329415
74306	329414
74307	329413
74308	329412
74309	329411
74310	329410
74311	329409
74312	329408
74313	329407
74314	329406
74315	329405
74316	329404
74317	329403
74318	329402
74319	329401
74320	329400
74321	329399
74322	329398
74323	329397
74324	329396
74325	329395
74326	329394
74328	329392
74329	329391
74330	329390
74331	329389
74332	329388
74334	329386
74335	329385
74336	329384
74337	329383
74338	329382
74339	329381
74340	329380
74341	329379
74342	329378
74343	329377
74344	329376
74345	329375
74346	329374
74347	329373
74348	329372
74349	329371
74350	329370
74350	1489162
74351	329369
74352	329368
74353	329367
74354	329366
74355	329365
74356	329364
74357	329363
74358	329362
74359	329361
74360	329360
74361	329359
74362	329358
74363	329357
74364	329356
74365	329355
74366	329354
74367	329353
74368	329352
74369	329351
74370	329350
74371	329349
74372	329348
74373	329347
74374	329346
74375	329345
74376	329344
74377	329343
74378	329342
74379	329341
74381	329339
74382	329338
74383	329337
74384	329336
74385	329335
74386	329334
74387	329333
74388	329332
74389	329331
74390	329330
74391	329329
74392	329328
74393	329327
74395	329325
74396	329324
74397	329323
74398	329322
74399	329321
74400	329320
74401	329319
74402	329318
74403	329317
74404	329316
74405	329315
74406	329314
74407	329313
74408	329312
74409	329311
74410	329310
74411	329309
74412	329308
74413	329307
74414	329306
74415	329305
74416	329304
74417	329303
74418	329302
74419	329301
74420	329300
74421	329299
74422	329298
74423	329297
74424	329296
74425	329295
74425	400581
74426	329294
74427	329293
74428	329292
74429	329291
74430	329290
74431	329289
74432	329288
74433	329287
74434	329285
74435	329284
74436	329283
74437	329282
74438	329281
74439	329280
74440	329279
74442	329277
74443	329276
74444	329275
74445	329274
74446	329273
74447	329272
74448	329271
74449	329270
74450	329269
74451	329268
74452	329267
74453	329266
74454	329265
74455	329264
74456	329263
74457	329262
74458	329261
74459	329260
74460	329259
74461	329258
74462	329257
74463	329256
74464	329255
74465	329254
74466	329253
74468	329251
74469	329250
74470	329249
74472	329247
74473	329246
74473	696451
74474	329245
74475	329244
74476	329243
74477	329242
74478	329241
74479	329240
74480	329239
74481	329238
74482	329236
74483	329237
74484	329235
74485	329234
74486	329233
74487	329232
74488	182606
74489	329230
74490	329229
74491	329228
74492	329227
74493	329226
74494	329225
74495	329224
74496	329223
74497	329222
74498	329221
74499	329220
74500	329219
74501	329218
74502	329217
74503	329216
74504	329215
74505	329214
74506	329213
74507	329212
74508	329211
74509	329210
74510	329209
74511	329208
74512	329207
74513	329205
74514	329206
74515	329204
74516	329203
74517	329202
74518	329201
74519	329200
74520	329199
74521	329198
74522	329197
74523	329196
74524	329195
74525	329194
74526	329193
74527	329192
74528	329191
74529	329190
74530	329189
74531	329188
74532	329187
74533	329186
74534	329185
74535	329184
74536	329183
74537	329182
74538	329181
74539	329180
74540	329179
74541	329178
74542	329177
74543	329176
74544	329175
74545	329174
74546	329173
74547	329172
74548	329171
74549	329170
74550	329169
74551	329168
74552	329167
74553	329166
74554	329165
74555	329164
74556	329163
74557	329162
74558	329161
74559	329160
74560	329159
74561	329158
74562	329157
74563	329156
74564	329155
74565	329154
74566	329153
74567	329152
74568	329151
74569	329150
74570	329149
74571	329148
74572	329147
74573	329146
74574	329145
74575	329144
74576	329143
74577	329142
74578	329141
74579	329140
74580	329139
74581	329138
74582	329137
74582	3452549
74583	329136
74584	329135
74585	329134
74586	329133
74587	329132
74588	329131
74589	329130
74590	329129
74591	329128
74592	329127
74593	329126
74594	329125
74595	329124
74596	329123
74597	329122
74598	329121
74599	329120
74600	329118
74601	329119
74602	329117
74603	329116
74604	329115
74605	329114
74605	1350167
74606	329113
74607	329112
74608	329111
74609	329110
74610	329109
74611	329108
74612	329107
74613	329106
74614	329105
74615	329104
74616	329103
74617	329102
74618	329101
74619	329100
74620	329099
74621	329098
74622	329097
74623	329096
74624	329095
74625	329094
74626	329093
74627	329092
74628	329091
74629	329090
74630	329089
74631	329088
74632	329087
74633	329086
74634	329085
74635	329084
74636	329083
74636	402076
74637	329082
74638	329081
74639	329080
74640	329079
74641	329078
74642	329077
74643	329076
74644	329075
74645	329074
74646	329073
74647	329072
74648	329071
74649	329070
74650	329069
74651	329068
74652	329067
74653	329066
74655	329064
74656	329063
74657	329062
74658	329061
74659	329060
74660	329059
74661	329058
74662	329057
74663	329056
74664	329055
74665	329054
74666	329053
74667	329052
74668	329051
74669	329050
74670	329049
74671	329048
74672	329047
74673	329046
74674	329045
74674	937598
74675	329044
74676	329043
74677	329042
74678	329041
74679	329040
74680	329039
74681	329038
74682	329037
74683	329036
74684	329035
74685	329034
74686	329033
74687	329032
74688	329030
74689	329031
74690	329029
74691	329028
74692	329027
74693	329026
74694	329025
74695	329023
74696	329024
74698	329021
74699	329020
74700	329019
74700	394948
74701	329018
74702	329017
74703	329016
74704	329015
74705	329014
74706	329013
74707	329012
74708	329011
74709	329010
74710	329009
74711	329008
74712	329007
74713	329006
74714	329005
74715	329004
74716	329003
74717	329002
74718	329001
74719	329000
74720	328999
74721	328998
74722	328997
74723	328996
74724	328994
74725	328995
74726	328993
74727	328992
74728	328991
74729	328990
74730	328989
74731	328988
74732	328987
74733	328986
74734	328985
74735	328984
74736	328983
74737	328982
74738	328981
74739	328980
74740	328979
74741	328978
74742	328977
74743	328976
74744	328975
74745	328974
74746	328973
74747	328972
74748	328971
74749	328970
74751	328968
74752	328967
74753	328966
74754	328965
74755	328964
74756	328963
74756	1711424
74757	328962
74758	328961
74759	328960
74760	328959
74761	328958
74762	328957
74763	328956
74764	328955
74765	328953
74766	328954
74767	328952
74768	328951
74769	328950
74770	328949
74771	328948
74772	328947
74773	328946
74774	328945
74775	328944
74776	328943
74777	328942
74778	328940
74779	328941
74780	328939
74781	328938
74782	328937
74783	328936
74784	328935
74785	328934
74786	328933
74787	328932
74788	328931
74789	328930
74790	328929
74791	328928
74792	328927
74793	328926
74794	328925
74795	328924
74796	328923
74797	328922
74798	328921
74799	328920
74799	1088537
74799	1088538
74800	328919
74801	328918
74802	328917
74803	328916
74804	328915
74805	328914
74806	328913
74807	328912
74808	328911
74809	328910
74810	328909
74811	328908
74812	328907
74813	328906
74814	328905
74815	328904
74816	328903
74817	328902
74818	328901
74819	328900
74820	328899
74821	328898
74822	328897
74823	328896
74824	328895
74825	328894
74826	328893
74827	328892
74827	1039742
74828	328891
74829	328890
74830	328889
74831	328888
74832	328887
74833	328886
74834	328885
74835	328884
74836	328883
74837	328882
74838	328881
74839	328880
74840	328879
74841	328878
74842	328877
74843	328876
74844	328875
74845	328874
74846	328873
74847	328872
74848	328871
74849	259401
74849	328870
74849	349064
74850	328869
74851	328868
74852	328867
74853	328866
74854	328865
74855	328864
74856	328863
74857	328862
74858	328861
74859	328860
74860	328859
74861	328858
74862	328857
74863	328856
74864	328855
74865	328854
74866	328853
74867	328852
74868	328851
74868	546462
74868	546463
74869	328850
74870	328849
74871	328848
74872	328847
74873	328846
74874	328845
74875	328844
74876	328843
74877	328842
74878	328841
74879	328840
74880	328839
74881	328838
74882	328837
74883	328836
74884	328835
74885	328834
74886	328832
74887	328833
74888	328830
74889	328831
74890	328827
74891	328828
74892	328829
74893	328825
74894	328826
74895	328824
74896	328822
74897	328823
74898	328820
74899	328821
74900	328819
74901	328818
74902	328817
74903	328816
74904	328815
74905	328814
74906	328813
74907	328812
74908	328811
74909	328810
74910	328809
74911	328807
74912	328808
74912	2065426
74912	2065427
74913	328806
74914	328805
74915	328804
74916	328803
74917	328802
74918	328801
74919	328800
74920	328799
74921	328798
74922	328796
74923	328797
74924	328795
74925	328794
74926	328793
74927	328792
74928	328791
74929	328790
74930	328789
74931	328788
74932	328787
74933	328786
74934	328785
74935	328784
74936	328783
74937	328782
74938	328781
74939	328780
74940	328779
74941	328778
74942	328777
74942	779490
74943	328776
74944	328775
74945	328774
74946	328773
74947	328772
74948	328771
74949	328770
74950	328769
74951	328768
74952	328767
74954	328765
74954	543592
74955	328764
74956	328763
74957	328762
74958	328761
74959	328760
74960	328759
74961	328758
74962	328757
74962	1008806
74963	328756
74964	328755
74965	328754
74966	328753
74967	328752
74968	328751
74969	328750
74970	328749
74971	328748
74972	328747
74973	328746
74974	328745
74974	1664985
74975	328744
74976	328743
74977	328742
74978	328741
74979	328740
74980	328739
74981	328738
74982	328737
74983	328736
74984	328735
74985	328734
74986	328733
74987	328732
74988	328731
74989	328730
74990	328729
74991	328728
74991	627947
74992	328727
74993	328726
74994	328725
74995	328724
74996	328723
74996	1643204
74997	328722
74998	328721
74999	328720
75000	328719
75001	328718
75002	328717
75003	328716
75004	328715
75005	328714
75006	328713
75007	328712
75008	328711
75009	328710
75010	328708
75011	328709
75012	328706
75012	1417531
75012	1417532
75012	1417533
75013	328707
75013	2230347
75014	328705
75015	328704
75016	328703
75018	328701
75019	328700
75020	328699
75021	328698
75022	328697
75023	328696
75024	328695
75025	328694
75026	328693
75027	328692
75028	328691
75029	328690
75030	328689
75031	328688
75032	328687
75033	328686
75034	328685
75035	328684
75036	328683
75037	328682
75038	328681
75039	328680
75040	328679
75041	328678
75042	328677
75043	328676
75044	328675
75045	328674
75046	328673
75047	328672
75048	328671
75049	328670
75050	328669
75051	328668
75052	328667
75053	328666
75054	328665
75055	328664
75056	328663
75057	328662
75058	328661
75059	328660
75060	328659
75061	328658
75061	696365
75062	328657
75063	328656
75064	328655
75065	328654
75066	328653
75067	328652
75068	328651
75069	328650
75070	328649
75071	328648
75072	328647
75073	328646
75073	765956
75074	328645
75075	328644
75076	328643
75077	328642
75078	328641
75079	328640
75079	534152
75080	328639
75081	328638
75082	328637
75083	328636
75084	328635
75085	328634
75086	328633
75087	328632
75088	328631
75089	328630
75090	328629
75091	328628
75092	328627
75093	328626
75094	328625
75095	328624
75096	328623
75097	328622
75098	328621
75099	328620
75100	328619
75101	328618
75102	328617
75103	328616
75104	328615
75105	328614
75106	328613
75107	328612
75108	328611
75109	328610
75110	328609
75111	328608
75111	1168215
75111	1168216
75112	328607
75113	328606
75114	328604
75114	364954
75115	328605
75116	328603
75117	328602
75118	328601
75119	328600
75120	328599
75121	328598
75122	328597
75123	328596
75124	328595
75125	328594
75126	328593
75127	328592
75128	328591
75129	328590
75130	328589
75131	328588
75132	328587
75133	328586
75134	328585
75135	328584
75136	328583
75137	328582
75138	328581
75139	328580
75140	328579
75141	328578
75142	328577
75143	328576
75144	328575
75145	328574
75146	328573
75147	328572
75148	328571
75149	328570
75150	328569
75151	328568
75151	486417
75152	328567
75153	328566
75154	328565
75155	328564
75156	328563
75157	328562
75158	328561
75159	328560
75160	328559
75161	328558
75162	328557
75163	328556
75164	328555
75165	328554
75166	328553
75167	328552
75168	328551
75169	328550
75170	328549
75171	328548
75172	328547
75173	328546
75174	328545
75175	328544
75175	385134
75176	328543
75177	328542
75178	328541
75179	328540
75180	328539
75181	328538
75182	328537
75183	328536
75184	328535
75185	328532
75186	328533
75187	328534
75188	328531
75189	328530
75190	328529
75191	328528
75192	328527
75193	328526
75194	328525
75196	328523
75197	328522
75198	328521
75199	328520
75200	328519
75201	328518
75202	328517
75203	328516
75204	328515
75205	328514
75206	328513
75207	328512
75208	328511
75209	328510
75210	328509
75211	328508
75212	328507
75213	328506
75214	328505
75215	328504
75216	328503
75217	328502
75218	328500
75219	328501
75220	328499
75221	328498
75222	328497
75223	328496
75224	328495
75225	328494
75226	328493
75227	328492
75228	328491
75229	328490
75230	328489
75231	328488
75232	328487
75233	328486
75234	328485
75235	328484
75236	328483
75237	328482
75238	62148
75239	62148
75240	328479
75241	328478
75242	328477
75243	328476
75244	328475
75244	1502461
75245	328474
75246	328473
75247	328472
75248	328471
75249	328470
75250	328469
75251	328468
75252	328467
75253	328466
75254	328465
75255	328464
75256	328463
75257	328462
75258	328461
75259	328460
75260	328459
75261	328458
75262	328457
75263	328456
75264	328455
75265	328454
75266	328453
75267	328452
75268	328451
75269	328450
75270	328449
75271	328448
75272	328447
75273	328446
75274	328445
75275	328444
75276	328443
75277	328442
75278	328441
75279	328440
75281	328438
75282	328437
75283	328436
75284	328435
75285	328434
75286	328433
75287	328432
75288	328431
75289	328430
75290	328429
75291	328428
75292	328427
75293	328426
75294	328425
75295	328424
75296	328423
75297	328422
75298	328421
75299	328420
75300	328419
75301	328418
75302	328417
75303	328416
75304	328415
75305	328414
75306	328413
75307	328412
75308	328411
75309	328410
75310	328409
75311	328408
75312	328407
75313	328406
75314	328405
75315	328404
75316	328403
75317	328402
75318	328401
75319	328400
75320	328399
75321	328398
75322	328397
75323	328396
75324	328395
75325	328394
75326	328393
75327	328392
75328	328391
75329	328390
75330	328389
75331	328388
75332	328387
75333	328386
75334	328385
75335	328384
75336	328383
75337	328382
75338	328381
75339	328380
75339	1101528
75340	328379
75341	328378
75342	328377
75343	328376
75344	328375
75345	328374
75346	328373
75347	328372
75348	328370
75349	328371
75350	328369
75351	328368
75352	328367
75353	328366
75354	328365
75355	328364
75356	328363
75357	328362
75359	328360
75360	328359
75361	328358
75362	328357
75363	328356
75364	328355
75365	328354
75366	328353
75367	328352
75368	328351
75369	253149
75370	328349
75371	328348
75372	328347
75373	328346
75374	328345
75375	328344
75376	328343
75377	328342
75378	328341
75379	328340
75380	328339
75381	328338
75382	328337
75383	328336
75384	328335
75385	328334
75386	328333
75387	328332
75388	328331
75389	328330
75390	328329
75391	328328
75392	328327
75393	328326
75394	328325
75395	328324
75396	328323
75397	328322
75398	328321
75399	328320
75400	328319
75401	328318
75402	328317
75403	328316
75404	328315
75406	328313
75407	328312
75408	328311
75409	328310
75410	328309
75411	328308
75412	328307
75413	328306
75414	328305
75415	328304
75416	328302
75417	328301
75418	328300
75419	328299
75420	328298
75421	328297
75422	328296
75423	328295
75424	328294
75425	328293
75426	328292
75427	328291
75428	328290
75429	328289
75430	328288
75431	328287
75432	328286
75433	328284
75434	328285
75435	328283
75436	328282
75437	328281
75438	328280
75439	328279
75440	328278
75441	328277
75442	328276
75443	328275
75444	328274
75445	328273
75446	328272
75447	328271
75448	328270
75449	328269
75450	328268
75451	328267
75452	328266
75453	328265
75454	328264
75455	328263
75456	328262
75457	328261
75458	328260
75459	328259
75460	328258
75461	328257
75462	328256
75463	328255
75463	401762
75464	328254
75465	328253
75466	328252
75467	328251
75468	328250
75469	328249
75470	328248
75471	328247
75472	328246
75473	328245
75474	328244
75475	328243
75476	328242
75477	328241
75478	328240
75479	328239
75480	328238
75481	328237
75482	328236
75483	328235
75484	328234
75485	328233
75486	328232
75487	328231
75487	1334078
75487	1334080
75488	328230
75489	328229
75490	328228
75491	328227
75492	328226
75493	328225
75494	328224
75495	328223
75496	328222
75497	1334
75498	328220
75499	328219
75500	328218
75501	328217
75502	328216
75503	328215
75504	328214
75504	525827
75505	328213
75506	328212
75507	328211
75508	328210
75509	328209
75510	328208
75511	328207
75512	328206
75513	328205
75514	328204
75515	328203
75516	328202
75517	328201
75518	328200
75519	328199
75520	328198
75522	328196
75523	328195
75524	328194
75525	328193
75526	328192
